2650 151;
1111111111111101111111100000001101111011111111111111111111111111110000000000110000000111111111101111111111111111111111100111111111111111111100111100111;251497
1111111111111101111111111011111101111111111111111111111111111111101111111111110000000111100111101111111111111111111111100111111111111111111100111100111;235516
1111111111111111111111100000001101111011111111111111111111111111110000000000110000000111100111111111111111111111111111100111111111111111111100111100111;221196
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;376578
1111111111111101111111100000000000000000000000000000000000000000000000000000000000000000000000000111110000111111111111100111110000000000000000000000000;191072
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;229407
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;275130
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;325164
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;288736
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;385133
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;230220
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;219176
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;222165
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;221115
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;252128
1111111111111101111111111011111101111111111111111111111111111111101111111111110000000111100111101111111111111111111111100111111111111111111100111100111;229864
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;251337
1111111111111111111111111011111101111111111111111110000011111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100110;238142
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;367428
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111100111111111111111111111111111100111111111111111111100111100111;311505
1111111111111111111111100000001101111011111111111111111111111111101111000000000000000000000011111111111111111111111111100111111100110000011100111100111;205242
1111111111111111111111111011011101111011111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;237376
1111111111111111111111111011111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;230986
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;376210
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;394406
1111111111111111111111111011111101111111111111111111111111111111111111111111110000000111111111111111111111111111111111100111111111111111111100111100111;238794
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;268809
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;258036
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;417603
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;262236
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;267252
1111111111111111111111111011011101111011111111111111111111111111101111111111111111111111100111111111111111111111111111100111111111111111111100111100111;232816
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;220334
1111111111111101111111100000001101101011100000000000000011111110000000000000110000000111111100000111111111111111111111100111111100001111100000001100110;196287
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;258798
1111111111111101111111100000000000000000000000000000000000000000000000000000000000000000000000000111110000111111111111100111110000000000000000000000000;190512
1111111111111111111111111011011101111011111111111111111111111111110000000000111111111111111111111111111111111111111111100111111111111111111100111100111;247171
1111111111111101111111100000001101111011111111111111111111111111111111000000110000000111100111101111111111111111111111100111111111111111111100111100111;246700
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;324015
1111111111111111111111111011111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;252542
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;275022
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;335417
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;424157
1111111111111101111111100000001101111011111111111111111111111111110000000000110000000111111111101111111111111111111111100111111111111111111100111100111;261699
1111111111111111111111111011011101111011111111111111111111111111111111111111000000000011111111111111111111111111111111100111111111111100011100111100111;210539
1111111111111111111111111011111101111111111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;347973
1111111111111111111111111011011101111011111111111111111111111110000000000000111111111111111111111111111111111111111111100111111111111111100000001100111;224327
1111111111111101111111100000001101111011111111111111111111111111110000000000110000000111111111101111111111111111111111100111111111111111111100111100111;253765
1111111111111111111111100000001101111011111111111111111111111111110000000000110000000111100111111111111111111111111111100111111111111111111100111100111;216644
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;373077
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;310868
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;320581
1111111111111111111111111011111101111111111111111111111111111111111111111111000000000011111111111111111111111111111111100111111111111100011100111100111;226316
1111111111111111111111111011011101111011111111111111111111111111101111111111111111111111100111111111111111111111111111100111111111111111111100111100111;239559
1111111111111111111111111011011101111011111111111111111111111111110000000000111111111111111111111111111111111111111111100111111111111111111100111100111;251545
1111111111111111111111111011111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;245685
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;426444
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;280095
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;309793
1111111111111111111111100000001101111011111111111111111111111111111111000000110000000111100111111111111111111111111111100111111111111111111100111100111;244022
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;259273
1111111111111111111111111011011101111011111111111110000011111111110000000000111111111111111111111111111111111111111111100111111111111111111100111100110;207936
1111111111111111111111111011011101111011111111111111111111111110000000000000111111111111111111111111111111111111111111100111111111111111100000001100111;228177
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;364103
1111111111111111111111111011111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;242855
1111111111111101111111100000001101111011111111111111111111111111111111000000110000000111100111101111111111111111111111100111111111111111111100111100111;242255
1111111111111111111111111011011101111011111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;234465
1111111111111101111111100000000000000000000000000000000000000000000000000000000000000000000000000111110000111111111111100111110000000000000000000000000;191632
1111111111111111111111111011111101101111111111111110000011111111111111111111000000000011111111111111110000111111111111100111111111111100011100110000000;216700
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;280086
1111111111111111111111111011111101111111111111111110000011111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100110;252142
1111111111111101111111100000001101111011111111111111111111111110000000000000000000000011111100000111110000111111111111100111111100001100000000000000001;209122
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;382292
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;296710
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;309289
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;277826
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;259005
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;276115
1111111111111111111111111011111101111111111111111110000011111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100110;212770
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;356183
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;342604
1111111111111101111111100000001101111011111111111111111111111111101111000000110000000111100111101111111111111111111111100111111111111111111100111100111;233360
1111111111111111111111111011111101111111111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;286323
1111111111111101111111100000001101111011111111111111111111111111111111000000110000000111111111101111111111111111111111100111111111111111111100111100111;262235
1111111111111101111111111011011101111011111111111111111111111111111111111111110000000111111111101111111111111111111111100111111111111111111100111100111;253110
1111111111111111111111111011111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;264974
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;313857
1111111111111111111111100000001101111011111111111111111111111110000000000000110000000111100111111111111111111111111111100111111111111111100000001100111;214610
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;326224
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;283734
1111111111111111111111111011111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;238915
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;493387
1111111111111111111111111011111101111111111111111110000011111111111111111111000000000011111111111111110000111111111111100111111111111100011100110000000;212570
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;499104
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;356105
1111111111111111111111111011111101111111111111111111111111111111110000000000111111111111111111111111111111111111111111100111111111111111111100111100111;233809
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;301246
1111111111111111111111100000001101111011111111111110000011111111110000000000000000000011111111111111110000111111111111100111111111111100011100110000000;201822
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;352856
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;215903
1111111111111101111111111011011101101011100000000000000000000001101111111111110000000100000000000111110000111111111111100111111100000011111100110000000;200541
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;259696
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;308175
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;277847
1111111111111111111111111011011101111011111111111111111111111110000000000000111111111111111111111111111111111111111111100111111111111111100000001100111;228153
1111111111111101111111100000001101111011111111111111111111111111110000000000110000000111111111101111111111111111111111100111111111111111111100111100111;247001
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;320620
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;229544
1111111111111111111111111011111101111111111111111111111111111111101111111111000000000011111111111111111111111111111111100111111111111100011100111100111;246173
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;254654
1111111111111111111111111011111101111111111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;260055
1111111111111111111111111011111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;237180
1111111111111111111111111011111101111111111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;266787
1111111111111101111111100000001101101011111111111110000011111111101111000000000000000011111100000111110000111111111111100111111111001100011100110000000;200738
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;244494
1111111111111101111111100000001101111011111111111111111111111111111111000000110000000111100111101111111111111111111111100111111111111111111100111100111;247822
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;261221
1111111111111111111111100000001101101011100000000000000011111110000000000000110000000111111111111111110000111111111111100111111100111111100000000000000;196540
1111111111111101111111111011011101111011111111111111111111111111111111111111110000000111111111101111111111111111111111100111111111111111111100111100111;242851
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;280150
1111111111111111111111111011011101111011111111111110000011111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100110;250290
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;313072
1111111111111101111111100000001101111011111111111111111111111111111111000000110000000111111111101111111111111111111111100111111111111111111100111100111;267829
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111100111111111111111111111111111100111111111111111111100111100111;248146
1111111111111111111111111011011101111011111111111110000011111110000000000000111111111111111111111111111111111111111111100111111111111111100000001100110;212950
1111111111111101111111100000001101111011111111111111111111111111101111000000110000000111100111101111111111111111111111100111111111111111111100111100111;242448
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;413163
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;429096
1111111111111111111111111011111101111111111111111111111111111111111111111111000000000011111111111111111111111111111111100111111111111100011100111100111;231992
1111111111111111111111100000001101111011111111111111111111111111101111000000000000000000000011111111111111111111111111100111111100110000011100111100111;209671
1111111111111101111111100000001101111011111111111111111111111110000000000000110000000111100100000111111111111111111111100111111111001111100000001100111;229869
1111111111111111111111111011111101111111111111111110000011111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100110;252232
1111111111111101111111100000001101111011111111111111111111111111111111000000110000000111111111101111111111111111111111100111111111111111111100111100111;261073
1111111111111101111111100000000000000000000000000000000000000000000000000000000000000000000000000111111111111111111111100111111100000000000000001100110;194656
1111111111111111111111111011011101111011111111111111111111111111110000000000111111111111111111111111111111111111111111100111111111111111111100111100111;248203
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;246524
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;346363
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;434275
1111111111111111111111111011111101111111111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;350348
1111111111111111111111111011011101111011111111111111111111111110000000000000111111111111111111111111111111111111111111100111111111111111100000001100111;217542
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;412048
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;302584
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;238401
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;310422
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;271080
1111111111111111111111100000001101111011111111111111111111111111111111000000110000000111100111111111111111111111111111100111111111111111111100111100111;240569
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;307024
1111111111111101111111100000001101111011111111111111111111111111111111000000110000000100000011101111111111111111111111100111111111110011111100111100111;235211
1111111111111101111111111011011101101011111111111110000011111111101111111111110000000100000000000111110000111111111111100111111111000011111100110000000;212816
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;269304
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;259380
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;424530
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;305826
1111111111111101111111100000001101111011111111111111111111111111110000000000110000000111111111101111111111111111111111100111111111111111111100111100111;261739
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;265855
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;275584
1111111111111111111111111011111101111111111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;300562
1111111111111101111111111011011101111011111111111110000011111111101111111111110000000100000000000111110000111111111111100111111111000011111100110000000;212534
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;339145
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;215825
1111111111111101111111100000001101111011111111111111111111111110000000000000110000000111111111101111111111111111111111100111111111111111100000001100111;229989
1111111111111101111111100000001101111011111111111111111111111110000000000000110000000111111100000111111111111111111111100111111111001111100000001100111;216621
1111111111111111111111111011011101111011111111111111111111111111110000000000111111111111111111111111111111111111111111100111111111111111111100111100111;242472
1111111111111111111111111011111101111111111111111111111111111111101111111111000000000011111111111111111111111111111111100111111111111100011100111100111;230329
1111111111111111111111111011011101111011111111111111111111111111101111111111111111111111111111111111111111111111111111100111111100111111111100111100111;204237
1111111111111111111111111011011101111011111111111111111111111111110000000000111111111111111111111111111111111111111111100111111111111111111100111100111;253808
1111111111111101111111100000001101111011111111111111111111111110000000000000110000000111111111101111111111111111111111100111111111111111100000001100111;211284
1111111111111101111111100000001101111011111111111111111111111111111111000000110000000111100111101111111111111111111111100111111111111111111100111100111;245607
1111111111111101111111100000001101101011111111111110000011111110000000000000000000000000000000000111111111111111111111100111111111000000000000001100110;198316
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;271071
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;355462
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;234827
1111111111111101111111100000001101111011111111111111111111111111111111000000110000000111111111101111111111111111111111100111111111111111111100111100111;257659
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;385579
1111111111111101111111100000001101111011111111111111111111111111110000000000110000000111111111101111111111111111111111100111111111111111111100111100111;259439
1111111111111111111111111011111101111111111111111111111111111111111111111111110000000111111111111111111111111111111111100111111111111111111100111100111;244449
1111111111111111111111111011011101111011111111111111111111111110000000000000111111111111111111111111111111111111111111100111111111111111100000001100111;226583
1111111111111111111111100000001101111011111111111111111111111111111111000000110000000111100111111111111111111111111111100111111111111111111100111100111;246254
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;272752
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;282316
1111111111111101111111100000001101111011111111111111111111111111110000000000110000000111111111101111111111111111111111100111111111111111111100111100111;268514
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;318325
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;397003
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111100111111111111111111111111111100111111111111111111100111100111;299026
1111111111111111111111111011111101111111111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;259996
1111111111111111111111100000001101111011111111111111111111111111101111000000000000000000000011111111111111111111111111100111111100110000011100111100111;204167
1111111111111111111111111011011101111011111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;244196
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;421120
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;377144
1111111111111111111111111011011101111011111111111111111111111111101111111111111111111111100111111111111111111111111111100111111111111111111100111100111;258137
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;381057
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;424121
1111111111111101111111100000001101111011111111111111111111111110000000000000110000000111111100000111111111111111111111100111111111001111100000001100111;225661
1111111111111111111111111011111101111111100000000000000011111111101111111111111111111111111111111111111111111111111111100111111100111111111100111100110;202654
1111111111111111111111111011011101111011111111111111111111111111101111000000111111111111111111111111111111111111111111100111111111111111111100111100111;212049
1111111111111111111111111011111101111111111111111111111111111111110000000000111111111111111111111111111111111111111111100111111111111111111100111100111;246267
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;494525
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111100111111111111111111111111111100111111111111111111100111100111;255044
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;389960
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;290442
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111100111111111111111111111111111100111111111111111111100111100111;245870
1111111111111101111111100000001101111011111111111111111111111110000000000000110000000111100100000111111111111111111111100111111111001111100000001100111;225685
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;438956
1111111111111101111111100000001101111011111111111111111111111110000000000000000000000000000000000111111111111111111111100111111100000000000000001100111;211743
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;343386
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;242277
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;249002
1111111111111101111111100000001101111011111111111111111111111110000000000000110000000111100100000111111111111111111111100111111111001111100000001100111;225760
1111111111111111111111111011011101111011111111111111111111111111111111000000111111111111111111111111111111111111111111100111111111111111111100111100111;249766
1111111111111111111111111011111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;251963
1111111111111111111111111011111101111111111111111110000011111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100110;240134
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;257075
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;337696
1111111111111111111111100000001101111011111111111111111111111110000000000000000000000011111111111111111111111111111111100111111111111100000000001100111;217445
1111111111111101111111100000001101111011111111111111111111111110000000000000110000000111111111101111111111111111111111100111111111111111100000001100111;215716
1111111111111111111111111011011101111011111111111110000011111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100110;208708
1111111111111101111111100000001101111011111111111111111111111110000000000000110000000111111111101111111111111111111111100111111111111111100000001100111;215718
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;326416
1111111111111111111111111011111101111111111111111110000011111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100110;250810
1111111111111111111111111011011101111011111111111111111111111110000000000000111111111111111111111111111111111111111111100111111111111111100000001100111;229942
1111111111111111111111111011111101111111111111111111111111111111111111111111110000000111100111111111111111111111111111100111111111111111111100111100111;245469
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;318466
1111111111111111111111111011111101111111111111111111111111111111111111111111110000000111100111111111111111111111111111100111111111111111111100111100111;254578
1111111111111111111111111011011101111011111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;307793
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;385602
1111111111111111111111111011111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111100111111111111111111100111100111;384231
1111111111111111111111111011111101111111111111111111111111111111101111111111111111111111111111111111111111111111111111100111111111111111111100111100111;260471
