1608 65;
11111100111111011111011100111111111010101111000000111111111111111;111580
11111100000000000000000000111111000000000111000000111111111111111;111467
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111413
11111111111111011111011100111111111011000111000000111111111111111;111636
11111111111110111110110011111111111010101111000000111111111111111;111598
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111470
11111100000000000000000000111111000000000111000000111111111111111;111438
11111100000000000000000000111111000000000111000000111111111111111;111442
11111100000000000000000000111111000000000111000000111111111111111;111413
11111111111110111110110011111111111010101111000000111111111111111;111563
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111473
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111470
11111100000000000000000000111111000000000111000000111111111111111;111456
11111111111111011111011111111111111010101111000000111111111111111;111634
11111111111111011111011100111111111011000111000000111111111111111;111626
11111100000000000000000000111111000000000111000000111111111111111;111479
11111100000000000000000000111111000000000111000000111111111111111;111413
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111466
11111111111111011111011111111111111010101111000000111111111111111;111635
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111470
11111111111110111110110011111111111010101111000000111111111111111;111581
11111111111111011111011100111111111011000111000000111111111111111;111604
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111472
11111111111111011111011100111111111011000111000000111111111111111;111623
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111450
11111100000000000000000000111111000000000111000000111111111111111;111438
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111432
11111111111110111110111111111111111010110111000000111111111111111;111625
11111100000000000000000000111111000000000111000000111111111111111;111456
11111111111110111110110011111111111010101111000000111111111111111;111604
11111100000000000000000000111111000000000111000000111111111111111;111473
11111100000000000000000000111111000000000111000000111111111111111;111441
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111410
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111438
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111469
11111111111110111110110011111111111010101111000000111111111111111;111603
11111100111111011111011100111111111010101111000000111111111111111;111598
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111470
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111442
11111100000000000000000000111111000000000111000000111111111111111;111410
11111111111110111110111111111111111011000111000000111111111111111;111587
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100111111011111011100111111111010101111000000111111111111111;111580
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111445
11111100000000000000000000111111000000000111000000111111111111111;111459
11111111111110111110111111111111111011000111000000111111111111111;111618
11111100000000000000000000111111000000000111000000111111111111111;111441
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111410
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111435
11111111111111011111011100111111111011000111000000111111111111111;111623
11111100000000000000000000111111000000000111000000111111111111111;111442
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111473
11111100000000000000000000111111000000000111000000111111111111111;111479
11111100000000000000000000111111000000000111000000111111111111111;111479
11111111111110111110110011111111111010101111000000111111111111111;111594
11111100000000000000000000111111000000000111000000111111111111111;111473
11111100000000000000000000111111000000000111000000111111111111111;111473
11111111111111011111011100111111111011000111000000111111111111111;111623
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111463
11111111111110111110110011111111111010101111000000111111111111111;111594
11111111111111011111011111111111111010101111000000111111111111111;111622
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111456
11111111111111011111011100111111111011000111000000111111111111111;111637
11111100000000000000000000111111000000000111000000111111111111111;111463
11111111111110111110111111111111111011000111000000111111111111111;111614
11111100000000000000000000111111000000000111000000111111111111111;111438
11111111111111011111011100111111111011000111000000111111111111111;111636
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111435
11111111111110111110110011111111111010101111000000111111111111111;111591
11111100000000000000000000111111000000000111000000111111111111111;111442
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111441
11111100111111011111011100111111111010101111000000111111111111111;111595
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100111111011111011100111111111010101111000000111111111111111;111567
11111100000000000000000000111111000000000111000000111111111111111;111441
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111420
11111100000000000000000000111111000000000111000000111111111111111;111460
11111111111111011111011100111111111011000111000000111111111111111;111626
11111111111111011111011100111111111011000111000000111111111111111;111622
11111111111110111110111111111111111010110111000000111111111111111;111626
11111100000000000000000000111111000000000111000000111111111111111;111453
11111111111110111110111111111111111010110111000000111111111111111;111637
11111100000000000000000000111111000000000111000000111111111111111;111450
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111436
11111100000000000000000000111111000000000111000000111111111111111;111466
11111111111110111110110011111111111010101111000000111111111111111;111580
11111100000000000000000000111111000000000111000000111111111111111;111467
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111410
11111100000000000000000000111111000000000111000000111111111111111;111473
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111463
11111111111111011111011100111111111011000111000000111111111111111;111636
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111450
11111100000000000000000000111111000000000111000000111111111111111;111447
11111100000000000000000000111111000000000111000000111111111111111;111482
11111100111111011111011100111111111010101111000000111111111111111;111594
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111453
11111111111110111110110011111111111010101111000000111111111111111;111551
11111111111110111110110011111111111010101111000000111111111111111;111595
11111111111111011111011100111111111011000111000000111111111111111;111639
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111445
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100111111011111011100111111111010101111000000111111111111111;111580
11111100111111011111011100111111111010101111000000111111111111111;111597
11111111111110111110110011111111111010101111000000111111111111111;111562
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100111111011111011100111111111010101111000000111111111111111;111567
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100111111011111011100111111111010101111000000111111111111111;111597
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111456
11111111111110111110110011111111111010101111000000111111111111111;111604
11111111111110111110110011111111111010101111000000111111111111111;111597
11111111111111011111011100111111111011000111000000111111111111111;111638
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111476
11111111111111011111011111111111111010101111000000111111111111111;111621
11111100111111011111011100111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111432
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111460
11111111111111011111011100111111111011000111000000111111111111111;111625
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111462
11111100111111011111011100111111111010101111000000111111111111111;111581
11111100000000000000000000111111000000000111000000111111111111111;111448
11111100111111011111011100111111111010101111000000111111111111111;111582
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111413
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111473
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100111111011111011100111111111010101111000000111111111111111;111581
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111438
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100111111011111011100111111111010101111000000111111111111111;111580
11111100111111011111011100111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111470
11111111111111011111011100111111111011000111000000111111111111111;111640
11111100000000000000000000111111000000000111000000111111111111111;111439
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111473
11111100000000000000000000111111000000000111000000111111111111111;111472
11111111111110111110110011111111111010101111000000111111111111111;111585
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111472
11111111111110111110110011111111111010101111000000111111111111111;111604
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100111111011111011100111111111010101111000000111111111111111;111582
11111111111110111110110011111111111010101111000000111111111111111;111603
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111470
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111457
11111111111110111110110011111111111010101111000000111111111111111;111594
11111111111111011111011100111111111011000111000000111111111111111;111638
11111100000000000000000000111111000000000111000000111111111111111;111438
11111100000000000000000000111111000000000111000000111111111111111;111416
11111111111110111110110011111111111010101111000000111111111111111;111590
11111111111111011111011100111111111011000111000000111111111111111;111626
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100111111011111011100111111111010101111000000111111111111111;111544
11111100000000000000000000111111000000000111000000111111111111111;111462
11111100000000000000000000111111000000000111000000111111111111111;111460
11111111111110111110110011111111111010101111000000111111111111111;111604
11111111111111011111011100111111111011000111000000111111111111111;111639
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111479
11111111111111011111011100111111111011000111000000111111111111111;111639
11111111111110111110111111111111111011000111000000111111111111111;111600
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111416
11111100111111011111011100111111111010101111000000111111111111111;111595
11111111111110111110110011111111111010101111000000111111111111111;111591
11111100000000000000000000111111000000000111000000111111111111111;111470
11111111111110111110110011111111111010101111000000111111111111111;111562
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111439
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111479
11111111111110111110111111111111111010110111000000111111111111111;111638
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111432
11111100000000000000000000111111000000000111000000111111111111111;111473
11111100000000000000000000111111000000000111000000111111111111111;111460
11111111111111011111011100111111111011000111000000111111111111111;111622
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100111111011111011100111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111475
11111100111111011111011100111111111010101111000000111111111111111;111569
11111100000000000000000000111111000000000111000000111111111111111;111450
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111445
11111100000000000000000000111111000000000111000000111111111111111;111476
11111111111110111110110011111111111010101111000000111111111111111;111573
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111459
11111100111111011111011100111111111010101111000000111111111111111;111569
11111111111110111110110011111111111010101111000000111111111111111;111597
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111377
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111470
11111111111110111110111111111111111011000111000000111111111111111;111618
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111469
11111111111110111110110011111111111010101111000000111111111111111;111573
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111420
11111111111110111110111111111111111010110111000000111111111111111;111625
11111100000000000000000000111111000000000111000000111111111111111;111459
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111476
11111111111111011111011100111111111011000111000000111111111111111;111625
11111100000000000000000000111111000000000111000000111111111111111;111450
11111100000000000000000000111111000000000111000000111111111111111;111456
11111111111110111110110011111111111010101111000000111111111111111;111581
11111111111110111110111111111111111010110111000000111111111111111;111621
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111450
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111445
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100111111011111011100111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111470
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111460
11111111111111011111011100111111111011000111000000111111111111111;111626
11111111111111011111011100111111111011000111000000111111111111111;111626
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111442
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111469
11111111111110111110110011111111111010101111000000111111111111111;111573
11111100111111011111011100111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111470
11111100111111011111011100111111111010101111000000111111111111111;111565
11111100000000000000000000111111000000000111000000111111111111111;111465
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111442
11111100000000000000000000111111000000000111000000111111111111111;111470
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111438
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111475
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111459
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111460
11111111111110111110110011111111111010101111000000111111111111111;111580
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111448
11111100000000000000000000111111000000000111000000111111111111111;111454
11111100000000000000000000111111000000000111000000111111111111111;111379
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111442
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111457
11111111111111011111011100111111111011000111000000111111111111111;111627
11111100000000000000000000111111000000000111000000111111111111111;111416
11111100000000000000000000111111000000000111000000111111111111111;111438
11111100111111011111011100111111111010101111000000111111111111111;111593
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100111111011111011100111111111010101111000000111111111111111;111581
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111457
11111111111111011111011111111111111010101111000000111111111111111;111621
11111111111110111110111111111111111010110111000000111111111111111;111629
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111457
11111111111111011111011111111111111010101111000000111111111111111;111633
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100111111011111011100111111111010101111000000111111111111111;111563
11111100000000000000000000111111000000000111000000111111111111111;111459
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111456
11111111111111011111011111111111111010101111000000111111111111111;111634
11111100000000000000000000111111000000000111000000111111111111111;111476
11111111111110111110110011111111111010101111000000111111111111111;111551
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100111111011111011100111111111010101111000000111111111111111;111585
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111460
11111111111110111110110011111111111010101111000000111111111111111;111591
11111100111111011111011100111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111453
11111111111110111110111111111111111011000111000000111111111111111;111618
11111111111111011111011111111111111010101111000000111111111111111;111635
11111100000000000000000000111111000000000111000000111111111111111;111473
11111100111111011111011100111111111010101111000000111111111111111;111568
11111100111111011111011100111111111010101111000000111111111111111;111583
11111100000000000000000000111111000000000111000000111111111111111;111445
11111100000000000000000000111111000000000111000000111111111111111;111454
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111454
11111100000000000000000000111111000000000111000000111111111111111;111450
11111100111111011111011100111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111450
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111476
11111111111110111110110011111111111010101111000000111111111111111;111597
11111100000000000000000000111111000000000111000000111111111111111;111476
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111453
11111111111110111110110011111111111010101111000000111111111111111;111607
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111445
11111100000000000000000000111111000000000111000000111111111111111;111448
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111459
11111100000000000000000000111111000000000111000000111111111111111;111457
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111438
11111100000000000000000000111111000000000111000000111111111111111;111456
11111111111111011111011100111111111011000111000000111111111111111;111636
11111111111110111110110011111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111435
11111100000000000000000000111111000000000111000000111111111111111;111456
11111111111110111110110011111111111010101111000000111111111111111;111593
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100111111011111011100111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111463
11111111111111011111011100111111111011000111000000111111111111111;111636
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111453
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111460
11111100000000000000000000111111000000000111000000111111111111111;111413
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111475
11111111111111011111011111111111111010101111000000111111111111111;111621
11111100000000000000000000111111000000000111000000111111111111111;111459
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111416
11111100000000000000000000111111000000000111000000111111111111111;111469
11111100000000000000000000111111000000000111000000111111111111111;111475
11111100000000000000000000111111000000000111000000111111111111111;111466
11111100000000000000000000111111000000000111000000111111111111111;111470
11111100000000000000000000111111000000000111000000111111111111111;111470
11111100000000000000000000111111000000000111000000111111111111111;111472
11111100000000000000000000111111000000000111000000111111111111111;111456
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111460
11111111111110111110110011111111111010101111000000111111111111111;111603
11111111111110111110110011111111111010101111000000111111111111111;111594
11111100000000000000000000111111000000000111000000111111111111111;111463
11111100000000000000000000111111000000000111000000111111111111111;111336
11111100000000000000000000111111000000000111000000111111111111111;111288
11111100000000000000000000111111000000000111000000111111111111111;111277
11111100000000000000000000111111000000000111000000111111111111111;111320
11111100000000000000000000111111000000000111000000111111111111111;111466
11111111111110111110110011111111111010101111000000111111111111111;111590
11111100111111011111011100111111111010101111000000111111111111111;111567
11111111111110111110110011111111111010101111000000111111111111111;111505
11111100000000000000000000111111000000000111000000111111111111111;111439
11111100000000000000000000111111000000000111000000111111111111111;111346
11111100000000000000000000111111000000000111000000111111111111111;111439
11111111111111011111011111111111111010101111000000111111111111111;111601
11111111111111011111011111111111111010101111000000111111111111111;111619
11111111111110111110111111111111111010110111000000111111111111111;111544
11111100111111011111011100111111111010101111000000111111111111111;111584
11111100000000000000000000111111000000000111000000111111111111111;111377
11111111111111011111011100111111111011000111000000111111111111111;111586
11111111111111011111011100111111111011000111000000111111111111111;111582
11111100111111011111011100111111111010101111000000111111111111111;111582
11111111111111011111011111111111111010101111000000111111111111111;111600
11111111111111011111011100111111111011000111000000111111111111111;111606
11111100000000000000000000111111000000000111000000111111111111111;111463
11111111111111011111011100111111111011000111000000111111111111111;111547
11111111111110111110111111111111111010110111000000111111111111111;111604
11111100111111011111011100111111111010101111000000111111111111111;111567
11111100111111011111011100111111111010101111000000111111111111111;111566
11111100111111011111011100111111111010101111000000111111111111111;111578
11111100000000000000000000111111000000000111000000111111111111111;111448
11111111111111011111011100111111111011000111000000111111111111111;111602
11111100000000000000000000111111000000000111000000111111111111111;111417
11111100000000000000000000111111000000000111000000111111111111111;111390
11111111111111011111011111111111111010101111000000111111111111111;111542
11111100111111011111011100111111111010101111000000111111111111111;111659
11111111111110111110111111111111111010110111000000111111111111111;111604
11111111111111011111011111111111111010101111000000111111111111111;111556
11111111111111011111011100111111111011000111000000111111111111111;111602
11111111111110111110110011111111111010101111000000111111111111111;111568
11111111111111011111011111111111111010101111000000111111111111111;111608
