1052 124;
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111100111111111111111111111111111111;308682
1111111111100100111001111111001111001111111101111100000000000000000001111111100110010011111111111111111111111111111111111111;283490
1111111111100111111001111110000011001111111101111100000000000000000001111111100110010011111111111001111111111111111111111111;295456
1111111100111100111001111110000011111111111111111101111111111111111101111111100110010011111100111001111111111111111111111111;425850
1111111111111100111001111110000011001111111111111101111111111111111101111111100110010011111111111111111111111111111111111111;343629
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111100111111111111111111111111111111;807703
1111111111100111111001111110000011001111110000000001111111111111111101111111100110010011111111111001111111111111111111111111;247538
1111111111100100111111111110000011111111111101111100000000000000000001111111111110010011111100111001111111111111111111111111;240018
1111111111100111111001111110000011001111110000000001111111111111111101111111100110010011111111111001111111111111111111111111;249583
1111111111100100111001111111001111001111111101111100000000000000000001111111100110010011111111111111111111111111111111111111;283490
1111111111100111111001100010000000000000000000000000000000000000000000000111111110010011111111100000000000000000000000111111;231656
1111110111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;140508
1111111100100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;290459
1111110111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;140294
1111111111100100111001111111001100000000001110000000000000000000000001111111100110010011111100111111111111111111111111111111;285061
1111111111100100111001111111001100000000001110000000000000000000000001111111100110010011111111111111111111111111111111111111;274437
1111111111100111111001100010000000000000000000000000000000000000000000000111111110010011111111100000000000000000000000111111;240738
1111111111100111111001111110000011001111110000000001111111111111111101111111100110010011111111111001111111111111111111111111;789155
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111100111110000000000000000000111111;251650
1111111111100100111111111100000011111111111111111101111111111111111101111111100110010011111100111001111111111111111111111111;280144
1111111100100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;290459
1111111111100100111001100011110000000000000000000000000000000000000000000111100110010011111100111110000000000000000000111111;234390
1111111111100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;142009
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;362600
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;680491
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111100111111111111111111111111111111;281990
1111111111100100111111100010000000000000000000000000000000000000000000000111100110010011111111111110000000000000000000111111;245673
1111111100100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;382551
1111111100100100111111111110000011111111111101111100000000000000000001111111100110010011111111111001111111111111111111111111;280975
1111111111100111111001111110000011001111111111111101111111111111111101111111111110010011111100111001111111111111111111111111;1851644
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;509121
1111111111111100111001111110000011001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;264785
1111111111100100111001100011110000000000000000000000000000000000000000000111100110010011111111111111111111111111111111111111;259791
1111111100100100111111111100000011001111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;263078
1111111100100100111111111100000011001111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;262299
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111100111111111111111111111111111111;264869
1111111111100100111111111110000011111111111101111100000000000000000001111111111110010011111100111001111111111111111111111111;243468
1111111100100100111001111101001111111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;333197
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111111111110000000000000000000111111;253311
1111111100100100111111111110000011111111111101111100000000000000000001111111111110010011111111111111111111111111111111111111;264965
1111111111100100111001100011110000000000000000000000000000000000000000000111100110010011111111111110000000000000000000111111;241225
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;384498
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;272151
1111110111111100111001111100000011001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;689867
1111111100100100111111111110000011111111111101111101111111111111111101111111100110010011111111111001111111111111111111111111;688465
1111111111100100111111100010000000000000000000000000000000000000000000000111100110010011111111111110000000000000000000111111;245673
1111110100100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;158120
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;513658
1111111100100100111001100011110000000000000000000000000000000000000000000111100110010011111111111001111111111111111111111111;244707
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;326208
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;362598
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;272151
1111111111100100111001100011110000000000000000000000000000000000000000000111100110010011111111111111111111111111111111111111;259530
1111111111100100111001111111001111001111111101111101111111111111111101111111100110010011111111111111111111111111111111111111;305491
1111111100100100111001111111001111001111110000000001111111111111111101111111100110010011111111111001111111111111111111111111;679185
1111111100100111111001111110000011001111110000000001111111111111111101111111100110010011111111111001111111111111111111111111;324388
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;266293
1111111100100100111111111110000011111111111101111100000000000000000001111111100110010011111111111001111111111111111111111111;444319
1111111111100100111001100011110000000000000000000000000000000000000000000111100110010011111100111110000000000000000000111111;240186
1111110100100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;142157
1111111111100100111001111111001111111111110000000001111111111111111101111111100110010011111100111111111111111111111111111111;276106
1111111111100100111111111110000011111111111101111100000000000000000001111111111110010011111100111001111111111111111111111111;249810
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;794719
1111111111111100111001111110000011001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;264785
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;266315
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111100111111111111111111111111111111;278956
1111111111100100111111111100000011001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;495618
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111100111111111111111111111111111111;533166
1111111100100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;734058
1111111100100100111111111100000011001111111101111100000000000000000001111111100110010011111100111001111111111111111111111111;236311
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;265430
1111111100100111111001111110000011001111111101111101111111111111111101111111100110010011111111111001111111111111111111111111;285846
1111111111100100111111111110000011111111111101111101111111111111111101111111100110010011111100111111111111111111111111111111;419574
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;303942
1111111111100100111001111111001111001111111101111100000000000000000001111111100110010011111111111111111111111111111111111111;315442
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;344960
1111111111100111111001111110000011001111110000000001111111111111111101111111100110010011111111111001111111111111111111111111;257235
1111111100100100111111111110000011111111111101111101111111111111111101111111111110010011111111111001111111111111111111111111;313994
1111111111100100111111111100000011111111111101111100000000000000000001111111100110010011111100111001111111111111111111111111;301007
1111111111100100111001100011110000000000000000000000000000000000000000000111100110010011111111111110000000000000000000111111;263429
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;287519
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111111111110000000000000000000111111;244248
1111111111100100111111111100000011001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;265557
1111111111100111111001100010000000000000000000000000000000000000000000000111100110010011111111111110000000000000000000111111;251705
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;275529
1111110100100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;158120
1111111111100100111001111101001111001111111110000001111111111111111101111111100110010011111100111001111111111111111111111111;504763
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;287519
1111111111100100111111100010000000000000000000000000000000000000000000000111100110010011111111111110000000000000000000111111;244432
1111111111111100111001111110000011001111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;269437
1111111111100111111001100010000000000000000000000000000000000000000000000111111110010011111111111110000000000000000000111111;255330
1111111100100100111001111111001111111111111101111101111111111111111101111111111110010011111111111001111111111111111111111111;319224
1111111100100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;295036
1111111111100111111001111110000011111111111101111100000000000000000001111111111110010011111100111001111111111111111111111111;249306
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;271098
1111111111111100111001111110000011001111110000000001111111111111111101111111111110010011111100111001111111111111111111111111;377236
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111111111111111111111111111111111111;554696
1111111111100111111001100010000000000000000000000000000000000000000000000111111110010011111111100000000000000000000000111111;240738
1111111100100111111001111110000011001111111101111100000000000000000001111111100110010011111111111001111111111111111111111111;248001
1111111111100100111111111110000011111111111101111101111111111111111101111111100110010011111111111111111111111111111111111111;327834
1111111111100111111001111110000011001111111101111101111111111111111101111111111110010011111111111111111111111111111111111111;329740
1111111111100100111001111111001111001111110000000001111111111111111101111111111110010011111100111111111111111111111111111111;558815
1111111111100111111001111110000011111111111101111100000000000000000001111111111110010011111111111111111111111111111111111111;296819
1111111111100100111111111110000011111111111101111101111111111111111101111111100110010011111111111111111111111111111111111111;392444
1111111111100100111001111111001111111111111101111101111111111111111101111111111110010011111100111111111111111111111111111111;556555
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111111111111111111111111111111111111;522545
1111111111100111111001111110000011001111111111111101111111111111111101111111111110010011111100111111111111111111111111111111;1898254
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;1922984
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111111111001111111111111111111111111;440027
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;306620
1111111111100100111001111111001111001111110000000001111111111111111101111111111110010011111111111111111111111111111111111111;713419
1111111111100100111001111111001111001111110000000001111111111111111101111111111110010011111100111111111111111111111111111111;545425
1111111111100111111001111110000011001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;288523
1111111111100100111111100010000000000000000000000000000000000000000000000111100110010011111100111110000000000000000000111111;301408
1111111111100100111001111111001111001111110000000001111111111111111101111111111110010011111100111111111111111111111111111111;316617
1111111111100100111111100010000000000000000000000000000000000000000000000111111110010011111100111110000000000000000000111111;255032
1111111111100111111001111110000011001111111101111100000000000000000001111111111110010011111111111111111111111111111111111111;272969
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111111111110000000000000000000111111;276561
1111110111111100111001111100000011001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;241134
1111111111100100111001111101001111001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;252397
1111111111100100111001111101001100000000001110000000000000000000000001111111100110010011111100111001111111111111111111111111;251377
1111111111100100111001111101001111001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;245681
1111111111100100111001100011110000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000011;147979
1111110111111100111001111100000011001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;689867
1111111111100100111001100011110000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000011;151405
1111111111100100100001100011110000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000011;141312
1111111111100100111001111101001111001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;242472
1111110111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;140508
1111111111111100111001111100000011001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;804299
1111111111100100111001111101001111001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;786203
1111111100100100111001111101001111001111111101111100000000000000000001111111100110010011111100111001111111111111111111111111;242016
1111111100100100111001111101001111001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;476345
1111111111100100111001100011110000000000000000000000000000000000000000000111100110010011111100111110000000000000000000111111;240359
1111111111100100110001100011110000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000011;141654
1111111100100100111001111101001111001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;319647
1111111111100100111001111101001111001111111101111100000000000000000001111111100110010011111100111001111111111111111111111111;292261
1111111100100100111001111101001111001111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;281385
1111110111111100111001111100000011001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;241132
1111110100100111111001100010000000000000000000000000000000000000000000000111100110010011111111100000000000000000000000111111;228866
1111110100100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;140830
1111111111100111111001111110000011001111111101111101111111111111111101111111100110010011111111111111111111111111111111111111;286890
1111111111100111111001111110000011001111111111111101111111111111111101111111111110010011111100111001111111111111111111111111;356032
1111111111111100111001111110000011111111111101111101111111111111111101111111100110010011111100111111111111111111111111111111;397733
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;573699
1111111111100100111001111111001111111111111101111101111111111111111101111111100110010011111111111111111111111111111111111111;374744
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111111111111111111111111111111;321275
1111111111100100111111111110000011111111111101111100000000000000000001111111111110010011111100111111111111111111111111111111;294045
1111111111111100111001111110000011001111110000000001111111111111111101111111111110010011111100111001111111111111111111111111;377373
1111111111100111111001111110000011001111111111111101111111111111111101111111111110010011111100111001111111111111111111111111;355215
1111111111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;141139
1111111111100100111001111111001111111111111101111101111111111111111101111111100110010011111111111111111111111111111111111111;382278
1111111111100111111001111110000011001111111111111101111111111111111101111111111110010011111100111001111111111111111111111111;1851875
1111111111100100111001111111001111111111111101111101111111111111111101111111111110010011111111111111111111111111111111111111;386991
1111110111100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;141002
1111111111100111111001111110000011001111111111111101111111111111111101111111111110010011111100111111111111111111111111111111;934500
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;267294
1111110111100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;159385
1111111111100100111001111111001111001111110000000001111111111111111101111111111110010011111111111111111111111111111111111111;298662
1111110100100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;148196
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111111111110000000000000000000111111;283810
1111111111100100111001111111001111111111111101111101111111111111111101111111111110010011111100111111111111111111111111111111;382527
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111100111110000000000000000000111111;267962
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;521937
1111111111100111111001100010000000000000000000000000000000000000000000000111111110010011111111100000000000000000000000111111;240907
1111111111100100111001111111001111111111111101111101111111111111111101111111100110010011111111111111111111111111111111111111;800591
1111111111100100111001111111001111001111111101111100000000000000000001111111100110010011111100111111111111111111111111111111;286953
1111111111100111111001111110000011001111111111111101111111111111111101111111111110010011111100111001111111111111111111111111;356032
1111111111100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;209812
1111110111100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;159093
1111111111100100111001111111001111111111111101111100000000000000000001111111100110010011111100111111111111111111111111111111;278740
1111111111100111111001111110000000000000001110000000000000000000000001111111111110010011111111111111111111111111111111111111;284493
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111100111111111111111111111111111111;769389
1111111111100100111111111110000011111111111101111101111111111111111101111111100110010011111111111111111111111111111111111111;1266946
1111111111100100111001111111001111001111110000000001111111111111111101111111100110010011111111111111111111111111111111111111;543457
1111111111100111111001111110000011001111111101111100000000000000000001111111100110010011111111111001111111111111111111111111;295643
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111100111001111111111111111111111111;265802
1111111111100100111111111100000011111111111101111101111111111111111101111111100110010011111100111001111111111111111111111111;682008
1111111111100100111001111111001111111111111101111101111111111111111101111111111110010011111100111111111111111111111111111111;766525
1111111111100100111111111110000011111111111101111101111111111111111101111111100110010011111100111111111111111111111111111111;592231
1111111111100100111111111100000011001111110000000001111111111111111101111111100110010011111100111001111111111111111111111111;266211
1111110100100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;140698
1111111111100100111111111110000011111111111101111101111111111111111101111111111110010011111111111111111111111111111111111111;323297
1111110111100100111110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;215852
1111111111100100111001111111001111001111110000000001111111111111111101111111111110010011111100111111111111111111111111111111;835074
1111111111100100111111111110000011111111111101111101111111111111111101111111100110010011111100111111111111111111111111111111;865884
1111111111100100111001111111001111111111111101111101111111111111111101111111100110010011111111111111111111111111111111111111;450441
1111111111100100111111111110000011111111111101111101111111111111111101111111100110010011111100111111111111111111111111111111;343111
1111111111100100111111111110000011111111111101111101111111111111111101111111100110010011111100111111111111111111111111111111;879342
1111111111100100111111111110000011111111111101111101111111111111111101111111100110010011111100111111111111111111111111111111;869552
1111111111100100111001111111001111111111111111111101111111111111111101111111100110010011111100111111111111111111111111111111;305323
1111111111100100111001111111001111001111110000000001111111111111111101111111111110010011111111111111111111111111111111111111;503854
1111111111100100111111111110000011111111111111111100000000000000000001111111100110010011111111111111111111111111111111111111;495045
1111111111000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;143734
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111100111110000000000000000000111111;269033
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111111111110000000000000000000111111;254843
1111111111100100111001100011110000000000000000000000000000000000000000000111111110010011111111111110000000000000000000111111;258489
1111111111100100111001111111001111001111111101111100000000000000000001111111111110010011111111111001111111111111111111111111;307216
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136693
1111111111100100111001100011110000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000011;144675
1111110111100111100001100010000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000011;142766
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136715
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136715
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136715
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136715
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136715
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136715
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136715
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136715
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
1111000000000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;136704
