4115 199;
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198092
1111000011111111110001111111101110111111111101111111000111110000000000000111100000000000111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197148
1111000011111111110001111000001110111111111111111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;196020
1111000011111111110001111000001110111111111111111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;194841
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000110010011100000000001101011101010101;196423
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110011100000000000001101110101010101;198627
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199972
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010010010010011101010101010111;197782
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000111100000000000000001111010101010101;197367
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010011100000001101010111010101;198082
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195005
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197383
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199267
1111000011111111110001111000001110111111111111111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;194841
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010010010011101101010101011101;198459
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199267
1111000011111111110001111111011110111111111111111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110011100000000000001101110101010101;197284
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000111100000000000000001111010101010101;196316
1111000011111111110001111111101110111111111101111111111111111000100010001111110001000111111111111111111011011101001111111110111011101111100011111000001111000001111000000000000000000001101010101010101;200142
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195949
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198562
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195005
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198797
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200442
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198092
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195479
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010011100000000001101011101010101;196658
1111000011111111110001111111101110111111111101111111111111111000100010001111110001000111111111111111111011010101111111111110111011111111000001111000001111000001111000000000000000000001101010101010101;199360
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;194770
1111000011111111110001111111111110111111111101111111000111111111000000000111110001000100111111111111111011011101001111111110111011101111100011111000001111000001111110010010010010010011101010101010111;200156
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010010010010011101010101010111;198256
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200677
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198797
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200207
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199502
1111000011111111110001111111011110111111111111111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010011100000000001101011101010101;197605
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;201382
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000110010010010010010011101010101010111;196551
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199032
1111000011111111110001111111011110111111111101111111111110001111111100000111111111000100111111111111111011010111001111111110111011101111000001111111101111000001000110010010010011100001101010101110101;199881
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010011100000000001101011101010101;197769
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010010011100001101010101110101;198372
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199032
1111000011111111110001111111101110111111111101111111111111111000100010001111110001000111111111111111111111010101001111111110111111101111000001111000001111000001111000000000000000000001101010101010101;199978
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199032
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200677
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199267
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199032
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111011110111111111101111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110010010010010011101101010101011101;197515
1111000011111111110001111111101110111111111101111111111111111000100010001111110001000111111111111111111111010101001111111110111111101111000001111000001111000001111000000000000000000001101010101010101;199698
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198797
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197857
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198092
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;197594
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198092
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;196419
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197618
1111000011111111110001111111011110111111111111111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000111100000000000000001111010101010101;198147
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198562
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199502
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000110010010011100000001101010111010101;196467
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010010010010011101010101010111;198961
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199267
1111000011111111110001111111011110111111111111111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110010011100000000001101011101010101;197370
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195005
1111000011111111110001111111111110111111111101111111111111111111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111110011100000000000001101110101010101;200138
1111000011111111110001111111101110111111111101111111111111111000100010001111110001000111111111111111111011110101001111111110111011101111000001111000001111111011111000000000000000000001101010101010101;200343
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;194770
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010011100000001101010111010101;199257
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199972
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198092
1111000011111111110001111111101110111111111101111111111111111000100010001111110001000111111111111111111011110101001111111110111011101111000001111000001111111011111000000000000000000001101010101010101;199454
1111000011111111110001111111011110111111111101111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110011100000000000001101110101010101;197213
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111011110111111111111111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110010010010010010011101010101010111;197618
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198562
1111000011111111110001111111011110111111111101111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110010011100000000001101011101010101;197299
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197618
1111000011111111110001111111101110111111111101111111111111111000100010001111110001000111111111111111111011010101111111111110111011111111000001111000001111000001111000000000000000000001101010101010101;200800
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200677
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;194770
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199502
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;196419
1111000011111111110001111111011110111111111111111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010011100000001101010111010101;198388
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195949
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199032
1111000011111111110001111111101110111111111101111111000111110000000000000111100000000000111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197148
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200207
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000110010010011100000001101010111010101;196467
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195005
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198092
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;197359
1111000011111111110001111111011110111111111101111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110010010010011111101101010101111101;199207
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198092
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199267
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200207
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199267
1111000011111111110001111111111110111111111101111111111111111111000000000111110001000111111111111111111011011101001111111110111011101111100011111000001111000001111110011100000000000001101110101010101;200531
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;194770
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197383
1111000011111111110001111111011110111111111101111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110010010010011100001101010101110101;197428
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;198299
1111000011111111110001111111101110111111111101111111000111110000000000000111100000000000111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197148
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199972
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200677
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200442
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198562
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195479
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198092
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;196419
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197857
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199032
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195714
1111000011111111110001111111111110111111111101111111111111111111000000000111110001000111111111111111111111010101001111111110111111101111000001111000001111000001111110010010011100000001101010111010101;200019
1111000011111111110001111111101110111111111101111111111111111000100010001111110001000111111111111111111111010101001111111110111111101111000001111000001111000001111000000000000000000001101010101010101;198519
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010010011100001101010101110101;199312
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010010010010011101010101010111;198726
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199737
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198092
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195240
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198327
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111111110111111111101111111111111111111000000000111110001000111111111111111111011110101001111111110111011101111000001111000001111100011111110010011100000000001101011101010101;201120
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200442
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010010011100001101010101110101;199077
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111000001110111111111101111111111110001000100010001111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;195479
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197618
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200207
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;201382
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198562
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200912
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;198327
1111000011111111110001111111011110111111111101111111111110001111000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001000110010010011100000001101010111010101;198317
1111000011111111110001111111011110111111111101111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110010010010010011101101010101011101;197515
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200207
1111000011100111110001111000001110111111111101100000000000000000000000000000000000000000111111111011101011010101001111110110111011101111000001111000001111000001000000000000000000000001101010101010101;191286
1111000011111111110001111111011110111111111111111111000110001111000000000111110001000100111111111111111011010101001111111110111011101111000001111000001111000001000110011100000000000001101110101010101;197284
1111000011111111110001111111101110111111111101111111000111111000100010001111110001000110111111111111111011110101001111111110111011101111000001111000001111100011111000000000000000000001101010101010101;198291
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199737
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197618
1111000011111111110001111111111110111111111101111111000111111111000000000111110001000100111111111111111011110101001111111110111011101111000001111000001111100011111111100000000000000001111010101010101;199774
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;200677
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;197383
1111000011111111110001111111111110111111111101111111111111111111000000000111110001000111111111111111111111010101001111111110111111101111000001111000001111000001111110010010010010010011101010101010111;200473
1111000011111111110001111000001110111111111101111111000110001000100010001111110001000110111111111111111011010101001111111110111011101111000001111000001111000001000000000000000000000001101010101010101;194770
1111000011111111110001111111101110111111111101111111111111110000000000000111110001000111111111111111111011010101001111111110111011101111000001111000001111000001111000000000000000000001101010101010101;199502
